LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:50,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:51,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:52,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:53,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:54,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:55,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:56,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:57,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-80, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:58,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:30:59,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:00,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-59, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-64,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-64,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-76,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-76,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-70,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-76,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-76,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-25 06:31:01,1900-01-00 00:00:00,,50:FD:D5:F3:D1:D8,-76,,0.000000,0.000000,0.000,0.000,Client
2024-06-25 06:31:01,1900-01-00 00:00:00,U+Net68F0,80:CA:4B:57:68:F2,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
